"CurrentName","DNVoucher","Provenance","RowNum","YearPlanted","TreeNum","RowTree","FieldID"
"Eucalyptus dorrienii","DN 3725","Tarin Rock, WA",231,2001,16,"R231/T16","CCA4567"
"Eucalyptus albida","DN 3699","Coorow, WA",231,2001,18,"R231/T18","CCA4568"
"Eucalyptus albida","DN 3699","Coorow, WA",231,2001,19,"R231/T19","CCA4569"
"Eucalyptus decipiens","DN 3700","Coorow, WA",231,2001,22,"R231/T22","CCA4570"
"Eucalyptus decipiens","DN 3700","Coorow, WA",231,2001,23,"R231/T23","CCA4571"
"Eucalyptus latens","DN 3722","Lake Grace, WA",231,2001,25,"R231/T25","CCA4572"
"Eucalyptus latens","DN 3722","Lake Grace, WA",231,2001,26,"R231/T26","CCA4573"
"Eucalyptus latens","DN 3722","Lake Grace, WA",231,2001,27,"R231/T27","CCA4574"
"Eucalyptus latens","DN 3722","Lake Grace, WA",231,2001,28,"R231/T28","CCA4575"
"Eucalyptus sp. Esperance","DN 3711","Cascades, WA",231,2001,29,"R231/T29","CCA4576"
"Eucalyptus sp. Esperance","DN 3711","Cascades, WA",231,2001,30,"R231/T30","CCA4577"
"Eucalyptus sp. Esperance","DN 3711","Cascades, WA",231,2001,31,"R231/T31","CCA4578"
"Eucalyptus sp. Esperance","DN 3711","Cascades, WA",231,2001,32,"R231/T32","CCA4579"
"Eucalyptus orthostemon","DN 3691","Calingiri, WA",232,2001,1,"R232/T01","CCA4580"
"Eucalyptus orthostemon","DN 3691","Calingiri, WA",232,2001,2,"R232/T02","CCA4581"
"Eucalyptus orthostemon","DN 3691","Calingiri, WA",232,2001,3,"R232/T03","CCA4582"
"Eucalyptus orthostemon","DN 3691","Calingiri, WA",232,2001,4,"R232/T04","CCA4583"
"Eucalyptus leptocalyx subsp. leptocalyx","DN 3592","Cicle Valley, WA",232,2001,5,"R232/T05","CCA4584"
"Eucalyptus leptocalyx subsp. leptocalyx","DN 3592","Cicle Valley, WA",232,2001,6,"R232/T06","CCA4585"
"Eucalyptus leptocalyx subsp. leptocalyx","DN 3592","Cicle Valley, WA",232,2001,7,"R232/T07","CCA4586"
"Eucalyptus erythronema subsp. inornata","DN 3685","Quairading, WA",232,2001,9,"R232/T09","CCA4587"
"Eucalyptus erythronema subsp. inornata","DN 3685","Quairading, WA",232,2001,11,"R232/T11","CCA4588"
"Eucalyptus erythronema subsp. inornata","DN 3685","Quairading, WA",232,2001,12,"R232/T12","CCA4589"
"Eucalyptus incrassata","DN 3698","Watheroo, WA",232,2001,14,"R232/T14","CCA4590"
"Eucalyptus incrassata","DN 3698","Watheroo, WA",232,2001,15,"R232/T15","CCA4591"
"Eucalyptus incrassata","DN 3698","Watheroo, WA",232,2001,16,"R232/T16","CCA4592"
"Eucalyptus dielsii","DN 3596","Mt Ney, WA",232,2001,17,"R232/T17","CCA4593"
"Eucalyptus dielsii","DN 3596","Mt Ney, WA",232,2001,19,"R232/T19","CCA4594"
"Eucalyptus dielsii","DN 3596","Mt Ney, WA",232,2001,20,"R232/T20","CCA4595"
"Eucalyptus sargentii subsp. onesis","DN 3695","Carani, WA",232,2001,21,"R232/T21","CCA4596"
"Eucalyptus sargentii subsp. onesis","DN 3695","Carani, WA",232,2001,22,"R232/T22","CCA4597"
"Eucalyptus sargentii subsp. onesis","DN 3695","Carani, WA",232,2001,23,"R232/T23","CCA4598"
"Eucalyptus sargentii subsp. onesis","DN 3695","Carani, WA",232,2001,24,"R232/T24","CCA4599"
"Eucalyptus rigens
","DN 3595","Mt Ney, WA",232,2001,25,"R232/T25","CCA4600"
"Eucalyptus rigens
","DN 3595","Mt Ney, WA",232,2001,26,"R232/T26","CCA4601"
"Eucalyptus rigens
","DN 3595","Mt Ney, WA",232,2001,27,"R232/T27","CCA4602"
"Eucalyptus rigens
","DN 3595","Mt Ney, WA",232,2001,28,"R232/T28","CCA4603"
"Eucalyptus subangusta subsp. pusilla","DN 3497","Kalannie, WA",232,2001,29,"R232/T29","CCA4604"
"Eucalyptus subangusta subsp. pusilla","DN 3497","Kalannie, WA",232,2001,30,"R232/T30","CCA4605"
"Eucalyptus subangusta subsp. pusilla","DN 3497","Kalannie, WA",232,2001,31,"R232/T31","CCA4606"
"Eucalyptus subangusta subsp. pusilla","DN 3497","Kalannie, WA",232,2001,32,"R232/T32","CCA4607"
"Eucalyptus x bennettiae","DN 3576","Desmond, WA",233,2001,5,"R233/T05","CCA4608"
"Eucalyptus x bennettiae","DN 3576","Desmond, WA",233,2001,6,"R233/T06","CCA4609"
"Eucalyptus x bennettiae","DN 3576","Desmond, WA",233,2001,7,"R233/T07","CCA4610"
"Eucalyptus indurata","DN 3584","Desmond, WA",233,2001,9,"R233/T09","CCA4611"
"Eucalyptus indurata","DN 3584","Desmond, WA",233,2001,10,"R233/T10","CCA4612"
"Eucalyptus indurata","DN 3584","Desmond, WA",233,2001,11,"R233/T11","CCA4613"
"Eucalyptus indurata","DN 3584","Desmond, WA",233,2001,12,"R233/T12","CCA4614"
"Eucalyptus astringens subsp. redacta","DN 3585","Desmond, WA",233,2001,16,"R233/T16","CCA4615"
"Eucalyptus suggrandis subsp. suggrandis","DN 3583","Desmond, WA",233,2001,17,"R233/T17","CCA4616"
"Eucalyptus suggrandis subsp. suggrandis","DN 3583","Desmond, WA",233,2001,18,"R233/T18","CCA4617"
"Eucalyptus suggrandis subsp. suggrandis","DN 3583","Desmond, WA",233,2001,19,"R233/T19","CCA4618"
"Eucalyptus suggrandis subsp. suggrandis","DN 3583","Desmond, WA",233,2001,20,"R233/T20","CCA4619"
"Eucalyptus purpurata","DN 3579","Bandalup Hill, WA",233,2001,21,"R233/T21","CCA4620"
"Eucalyptus purpurata","DN 3579","Bandalup Hill, WA",233,2001,22,"R233/T22","CCA4621"
"Eucalyptus purpurata","DN 3579","Bandalup Hill, WA",233,2001,23,"R233/T23","CCA4622"
"Eucalyptus purpurata","DN 3579","Bandalup Hill, WA",233,2001,24,"R233/T24","CCA4623"
"Eucalyptus lehmannii x E. megacornuta","DN 3577","Desmond, WA",233,2001,27,"R233/T27","CCA4624"
"Eucalyptus lehmannii x E. megacornuta","DN 3577","Desmond, WA",233,2001,28,"R233/T28","CCA4625"
"Eucalyptus megacornuta","DN 3578","Desmond, WA",233,2001,29,"R233/T29","CCA4626"
"Eucalyptus megacornuta","DN 3578","Desmond, WA",233,2001,30,"R233/T30","CCA4627"
"Eucalyptus megacornuta","DN 3578","Desmond, WA",233,2001,32,"R233/T32","CCA4628"
"Eucalyptus kondininensis","DN 3424","Yealering, WA",234,2001,1,"R234/T01","CCA4629"
"Eucalyptus kondininensis","DN 3424","Yealering, WA",234,2001,2,"R234/T02","CCA4630"
"Eucalyptus kondininensis","DN 3424","Yealering, WA",234,2001,3,"R234/T03","CCA4631"
"Eucalyptus kondininensis","DN 3424","Yealering, WA",234,2001,4,"R234/T04","CCA4632"
"Eucalyptus thamnoides","DN 3454","Quairading, WA",234,2001,5,"R234/T05","CCA4633"
"Eucalyptus thamnoides","DN 3454","Quairading, WA",234,2001,6,"R234/T06","CCA4634"
"Eucalyptus thamnoides","DN 3454","Quairading, WA",234,2001,7,"R234/T07","CCA4635"
"Eucalyptus thamnoides","DN 3454","Quairading, WA",234,2001,8,"R234/T08","CCA4636"
"Eucalyptus vesiculosa","DN 3565","Corackerup, WA",234,2001,9,"R234/T09","CCA4637"
"Eucalyptus vesiculosa","DN 3565","Corackerup, WA",234,2001,10,"R234/T10","CCA4638"
"Eucalyptus vesiculosa","DN 3565","Corackerup, WA",234,2001,12,"R234/T12","CCA4639"
"Eucalyptus orthostemon","DN 3426","Yealering, WA",234,2001,13,"R234/T13","CCA4640"
"Eucalyptus orthostemon","DN 3426","Yealering, WA",234,2001,14,"R234/T14","CCA4641"
"Eucalyptus orthostemon","DN 3426","Yealering, WA",234,2001,15,"R234/T15","CCA4642"
"Eucalyptus orthostemon","DN 3426","Yealering, WA",234,2001,16,"R234/T16","CCA4643"
"Eucalyptus dissimulata","DN 3744","Ongerup, WA",234,2001,17,"R234/T17","CCA4644"
"Eucalyptus dissimulata","DN 3744","Ongerup, WA",234,2001,18,"R234/T18","CCA4645"
"Eucalyptus dissimulata","DN 3744","Ongerup, WA",234,2001,19,"R234/T19","CCA4646"
"Eucalyptus dissimulata","DN 3744","Ongerup, WA",234,2001,20,"R234/T20","CCA4647"
"Eucalyptus rigidula","DN 3630","Spy Hill, WA",234,2001,21,"R234/T21","CCA4648"
"Eucalyptus rigidula","DN 3630","Spy Hill, WA",234,2001,22,"R234/T22","CCA4649"
"Eucalyptus rigidula","DN 3630","Spy Hill, WA",234,2001,23,"R234/T23","CCA4650"
"Eucalyptus rigidula","DN 3630","Spy Hill, WA",234,2001,24,"R234/T24","CCA4651"
"Eucalyptus ecostata","DN 3564","Pallinup, WA",234,2001,25,"R234/T25","CCA4652"
"Eucalyptus ecostata","DN 3564","Pallinup, WA",234,2001,26,"R234/T26","CCA4653"
"Eucalyptus ecostata","DN 3564","Pallinup, WA",234,2001,27,"R234/T27","CCA4654"
"Eucalyptus ecostata","DN 3564","Pallinup, WA",234,2001,28,"R234/T28","CCA4655"
"Eucalyptus uncinata subsp. uncinata","DN 3453","Quairading, WA",234,2001,29,"R234/T29","CCA4656"
"Eucalyptus uncinata subsp. uncinata","DN 3453","Quairading, WA",234,2001,30,"R234/T30","CCA4657"
"Eucalyptus uncinata subsp. uncinata","DN 3453","Quairading, WA",234,2001,32,"R234/T32","CCA4658"
"Eucalyptus cuprea","DN 3536","Murchison River, WA",235,2001,1,"R235/T01","CCA4659"
"Eucalyptus cuprea","DN 3536","Murchison River, WA",235,2001,2,"R235/T02","CCA4660"
"Eucalyptus cuprea","DN 3536","Murchison River, WA",235,2001,3,"R235/T03","CCA4661"
"Eucalyptus cuprea","DN 3536","Murchison River, WA",235,2001,4,"R235/T04","CCA4662"
"Eucalyptus vittata","DN 3474","Yellowdine, WA",235,2001,5,"R235/T05","CCA4663"
"Eucalyptus vittata","DN 3474","Yellowdine, WA",235,2001,6,"R235/T06","CCA4664"
"Eucalyptus vittata","DN 3474","Yellowdine, WA",235,2001,7,"R235/T07","CCA4665"
"Eucalyptus vittata","DN 3474","Yellowdine, WA",235,2001,8,"R235/T08","CCA4666"
"Eucalyptus diminuta","DN 3544","Mindaloo Beacon, WA",235,2001,9,"R235/T09","CCA4667"
"Eucalyptus diminuta","DN 3544","Mindaloo Beacon, WA",235,2001,10,"R235/T10","CCA4668"
"Eucalyptus diminuta","DN 3544","Mindaloo Beacon, WA",235,2001,11,"R235/T11","CCA4669"
"Eucalyptus diminuta","DN 3544","Mindaloo Beacon, WA",235,2001,12,"R235/T12","CCA4670"
"Eucalyptus x crispata","DN 3545","Mindaloo Beacon, WA",235,2001,14,"R235/T14","CCA4671"
"Eucalyptus x crispata","DN 3545","Mindaloo Beacon, WA",235,2001,15,"R235/T15","CCA4672"
"Eucalyptus bicostata","DN 3212","Mt Bryan, SA",235,2001,18,"R235/T18","CCA4673"
"Eucalyptus bicostata","DN 3212","Mt Bryan, SA",235,2001,19,"R235/T19","CCA4674"
"Eucalyptus bicostata","DN 3212","Mt Bryan, SA",235,2001,20,"R235/T20","CCA4675"
"Eucalyptus tenera","DN 3590","Cascades, WA",235,2001,22,"R235/T22","CCA4676"
"Eucalyptus tenera","DN 3590","Cascades, WA",235,2001,23,"R235/T23","CCA4677"
"Eucalyptus tenera","DN 3590","Cascades, WA",235,2001,24,"R235/T24","CCA4678"
"Eucalyptus behriana","DN 3183","Edillilie, SA",235,2001,25,"R235/T25","CCA4679"
"Eucalyptus behriana","DN 3183","Edillilie, SA",235,2001,26,"R235/T26","CCA4680"
"Eucalyptus behriana","DN 3183","Edillilie, SA",235,2001,27,"R235/T27","CCA4681"
"Eucalyptus behriana","DN 3183","Edillilie, SA",235,2001,28,"R235/T28","CCA4682"
"Eucalyptus platypus subsp. congregata","DN 3591","Cascades, WA",235,2001,30,"R235/T30","CCA4683"
"Eucalyptus platypus subsp. congregata","DN 3591","Cascades, WA",235,2001,32,"R235/T32","CCA4684"
"Eucalyptus proxima","DN 3571","Desmond, WA",236,2001,1,"R236/T01","CCA4685"
"Eucalyptus proxima","DN 3571","Desmond, WA",236,2001,2,"R236/T02","CCA4686"
"Eucalyptus proxima","DN 3571","Desmond, WA",236,2001,3,"R236/T03","CCA4687"
"Eucalyptus proxima","DN 3571","Desmond, WA",236,2001,4,"R236/T04","CCA4688"
"Eucalyptus x leprophloia","DN 3519","Boothendarra Hill, WA",236,2001,9,"R236/T09","CCA4689"
"Eucalyptus x leprophloia","DN 3519","Boothendarra Hill, WA",236,2001,10,"R236/T10","CCA4690"
"Eucalyptus x leprophloia","DN 3519","Boothendarra Hill, WA",236,2001,11,"R236/T11","CCA4691"
"Eucalyptus x leprophloia","DN 3519","Boothendarra Hill, WA",236,2001,12,"R236/T12","CCA4692"
"Eucalyptus suberea","DN 3520","Badgingarra, WA",236,2001,16,"R236/T16","CCA4693"
"Eucalyptus uncinata subsp. 'Mt Short'","DN 3575","Mt Short, WA",236,2001,18,"R236/T18","CCA4694"
"Eucalyptus uncinata subsp. 'Mt Short'","DN 3575","Mt Short, WA",236,2001,19,"R236/T19","CCA4695"
"Eucalyptus uncinata subsp. 'Mt Short'","DN 3575","Mt Short, WA",236,2001,20,"R236/T20","CCA4696"
"Eucalyptus lanepoolei","DN 3514","Mundijong, WA",236,2001,22,"R236/T22","CCA4697"
"Eucalyptus lanepoolei","DN 3514","Mundijong, WA",236,2001,23,"R236/T23","CCA4698"
"Eucalyptus lanepoolei","DN 3514","Mundijong, WA",236,2001,24,"R236/T24","CCA4699"
"Eucalyptus vegrandis subsp. vegrandis","DN 3563","Ongerup, WA",236,2001,25,"R236/T25","CCA4700"
"Eucalyptus vegrandis subsp. vegrandis","DN 3563","Ongerup, WA",236,2001,26,"R236/T26","CCA4701"
"Eucalyptus vegrandis subsp. vegrandis","DN 3563","Ongerup, WA",236,2001,27,"R236/T27","CCA4702"
"Eucalyptus vegrandis subsp. vegrandis","DN 3563","Ongerup, WA",236,2001,28,"R236/T28","CCA4703"
"Eucalyptus cernua","DN 3574","Mt Short, WA",236,2001,29,"R236/T29","CCA4704"
"Eucalyptus cernua","DN 3574","Mt Short, WA",236,2001,30,"R236/T30","CCA4705"
"Eucalyptus cinerea subsp. cinerea","DN 3211","Marulan, NSW",237,2001,1,"R237/T01","CCA4706"
"Eucalyptus cinerea subsp. cinerea","DN 3211","Marulan, NSW",237,2001,2,"R237/T02","CCA4707"
"Eucalyptus cinerea subsp. cinerea","DN 3211","Marulan, NSW",237,2001,3,"R237/T03","CCA4708"
"Eucalyptus cinerea subsp. cinerea","DN 3211","Marulan, NSW",237,2001,4,"R237/T04","CCA4709"
"Corymbia calophylla","DN 3421","Brookton, WA",237,2001,5,"R237/T05","CCA4710"
"Corymbia calophylla","DN 3421","Brookton, WA",237,2001,6,"R237/T06","CCA4711"
"Corymbia calophylla","DN 3421","Brookton, WA",237,2001,7,"R237/T07","CCA4712"
"Corymbia calophylla","DN 3421","Brookton, WA",237,2001,8,"R237/T08","CCA4713"
"Eucalyptus astringens subsp. astringens","DN 3423","Tutanning Nature Res., WA",237,2001,9,"R237/T09","CCA4714"
"Eucalyptus astringens subsp. astringens","DN 3423","Tutanning Nature Res., WA",237,2001,10,"R237/T10","CCA4715"
"Eucalyptus angulosa","DN 3554","Chillinup Rd, WA",237,2001,14,"R237/T14","CCA4716"
"Eucalyptus angulosa","DN 3554","Chillinup Rd, WA",237,2001,15,"R237/T15","CCA4717"
"Eucalyptus angulosa","DN 3554","Chillinup Rd, WA",237,2001,16,"R237/T16","CCA4718"
"Eucalyptus x kalganensis","DN 3553","Wellstead, WA",237,2001,22,"R237/T22","CCA4719"
"Eucalyptus x kalganensis","DN 3553","Wellstead, WA",237,2001,24,"R237/T24","CCA4720"
"Eucalyptus occidentalis","DN 3556","Stirling Range, WA",237,2001,25,"R237/T25","CCA4721"
"Eucalyptus occidentalis","DN 3556","Stirling Range, WA",237,2001,26,"R237/T26","CCA4722"
"Eucalyptus occidentalis","DN 3556","Stirling Range, WA",237,2001,27,"R237/T27","CCA4723"
"Eucalyptus occidentalis","DN 3556","Stirling Range, WA",237,2001,28,"R237/T28","CCA4724"
"Eucalyptus pleurocarpa","DN 3557","Stirling Range, WA",237,2001,29,"R237/T29","CCA4725"
"Eucalyptus pleurocarpa","DN 3557","Stirling Range, WA",237,2001,30,"R237/T30","CCA4726"
"Eucalyptus ligulata subsp. stirlingica","DN 3560","Mt Trio, WA",238,2001,4,"R238/T04","CCA4727"
"Eucalyptus goniantha subsp. kynoura","DN 3759","Point Hillier, WA",238,2001,5,"R238/T05","CCA4728"
"Eucalyptus goniantha subsp. kynoura","DN 3759","Point Hillier, WA",238,2001,6,"R238/T06","CCA4729"
"Eucalyptus goniantha subsp. kynoura","DN 3759","Point Hillier, WA",238,2001,7,"R238/T07","CCA4730"
"Eucalyptus goniantha subsp. kynoura","DN 3759","Point Hillier, WA",238,2001,8,"R238/T08","CCA4731"
"Eucalyptus preissiana subsp. lobata","DN 3710","Stokes Inlet, WA",238,2001,9,"R238/T09","CCA4732"
"Eucalyptus preissiana subsp. lobata","DN 3710","Stokes Inlet, WA",238,2001,10,"R238/T10","CCA4733"
"Eucalyptus preissiana subsp. lobata","DN 3710","Stokes Inlet, WA",238,2001,11,"R238/T11","CCA4734"
"Eucalyptus preissiana subsp. lobata","DN 3710","Stokes Inlet, WA",238,2001,12,"R238/T12","CCA4735"
"Eucalyptus hebetifolia","DN 3562","Stirling Range, WA",238,2001,13,"R238/T13","CCA4736"
"Eucalyptus hebetifolia","DN 3562","Stirling Range, WA",238,2001,15,"R238/T15","CCA4737"
"Eucalyptus hebetifolia","DN 3562","Stirling Range, WA",238,2001,16,"R238/T16","CCA4738"
"Eucalyptus pachyloma","DN 3735","Dardadine, WA",238,2001,20,"R238/T20","CCA4739"
"Corymbia ficifolia","DN 3761","Mt Frankland, WA",238,2001,26,"R238/T26","CCA4740"
"Eucalyptus lehmannii subsp. parallela","DN 3561","Mt Trio, WA",238,2001,29,"R238/T29","CCA4741"
"Eucalyptus lehmannii subsp. parallela","DN 3561","Mt Trio, WA",238,2001,31,"R238/T31","CCA4742"
"Eucalyptus angustissima","DN 2264","Lort River, WA",238,2001,32,"R238/T32","CCA4743"
"Eucalyptus drummondii","DN 3549","Waroona, WA",239,2001,5,"R239/T05","CCA4744"
"Eucalyptus drummondii","DN 3549","Waroona, WA",239,2001,7,"R239/T07","CCA4745"
"Eucalyptus thamnoides","DN 3559","Kambellup, WA",239,2001,10,"R239/T10","CCA4746"
"Eucalyptus thamnoides","DN 3559","Kambellup, WA",239,2001,11,"R239/T11","CCA4747"
"Eucalyptus thamnoides","DN 3559","Kambellup, WA",239,2001,12,"R239/T12","CCA4748"
"Eucalyptus goniantha subsp. goniantha","DN 3754","Manypeaks, WA",239,2001,13,"R239/T13","CCA4749"
"Eucalyptus goniantha subsp. goniantha","DN 3754","Manypeaks, WA",239,2001,14,"R239/T14","CCA4750"
"Eucalyptus goniantha subsp. goniantha","DN 3754","Manypeaks, WA",239,2001,15,"R239/T15","CCA4751"
"Eucalyptus goniantha subsp. goniantha","DN 3754","Manypeaks, WA",239,2001,16,"R239/T16","CCA4752"
"Eucalyptus relicta","DN 3550","Whicher Range, WA",239,2001,18,"R239/T18","CCA4753"
"Eucalyptus relicta","DN 3550","Whicher Range, WA",239,2001,19,"R239/T19","CCA4754"
"Angophora subvelutina","DN 3204","Mulgoa, NSW",239,2001,21,"R239/T21","CCA4755"
"Angophora subvelutina","DN 3204","Mulgoa, NSW",239,2001,22,"R239/T22","CCA4756"
"Angophora subvelutina","DN 3204","Mulgoa, NSW",239,2001,23,"R239/T23","CCA4757"
"Angophora subvelutina","DN 3204","Mulgoa, NSW",239,2001,24,"R239/T24","CCA4758"
"Eucalyptus benthamii","DN 3203","Camden, NSW",239,2001,26,"R239/T26","CCA4759"
"Eucalyptus benthamii","DN 3203","Camden, NSW",239,2001,27,"R239/T27","CCA4760"
"Eucalyptus benthamii","DN 3203","Camden, NSW",239,2001,28,"R239/T28","CCA4761"
"Eucalyptus parramattensis subsp. parramattensis","DN 3209","Sydney, NSW",239,2001,29,"R239/T29","CCA4762"
"Eucalyptus parramattensis subsp. parramattensis","DN 3209","Sydney, NSW",239,2001,30,"R239/T30","CCA4763"
"Eucalyptus parramattensis subsp. parramattensis","DN 3209","Sydney, NSW",239,2001,31,"R239/T31","CCA4764"
"Eucalyptus parramattensis subsp. parramattensis","DN 3209","Sydney, NSW",239,2001,32,"R239/T32","CCA4765"
"Eucalyptus preissiana subsp. preissiana","DN 3762","Mobrup, WA",240,2001,1,"R240/T01","CCA4766"
"Eucalyptus preissiana subsp. preissiana","DN 3762","Mobrup, WA",240,2001,2,"R240/T02","CCA4767"
"Eucalyptus preissiana subsp. preissiana","DN 3762","Mobrup, WA",240,2001,3,"R240/T03","CCA4768"
"Angophora hispida","-","Unknown",240,2001,7,"R240/T07","CCA4769"
"Eucalyptus tenuipes","DN 6475","Barakula State Forest, Qld",241,2013,1,"R241/T01","CCA4770"
"Eucalyptus tenuipes","DN 6475","Barakula State Forest, Qld",241,2013,2,"R241/T02","CCA4771"
"Eucalyptus vicina","DN 6147","Mt Hope, NSW",241,2013,3,"R241/T03","CCA4772"
"Eucalyptus vicina","DN 6147","Mt Hope, NSW",241,2013,4,"R241/T04","CCA4773"
"Eucalyptus vicina","DN 6147","Mt Hope, NSW",241,2013,5,"R241/T05","CCA4774"
"Eucalyptus vicina","DN 6147","Mt Hope, NSW",241,2013,6,"R241/T06","CCA4775"
"Eucalyptus exserta","DN 6168","Bebo, NSW",241,2013,7,"R241/T07","CCA4776"
"Eucalyptus exserta","DN 6168","Bebo, NSW",241,2013,8,"R241/T08","CCA4777"
"Eucalyptus exserta","DN 6168","Bebo, NSW",241,2013,9,"R241/T09","CCA4778"
"Eucalyptus exserta","DN 6168","Bebo, NSW",241,2013,10,"R241/T10","CCA4779"
"Corymbia erythrophloia","DN 2530","Charters Towers, Qld",241,2002,11,"R241/T11","CCA4780"
"Eucalyptus cajuputea","DN 5929","Gawler Ranges, SA",241,2013,12,"R241/T12","CCA4781"
"Eucalyptus cajuputea","DN 5929","Gawler Ranges, SA",241,2013,13,"R241/T13","CCA4782"
"Eucalyptus cajuputea","DN 5929","Gawler Ranges, SA",241,2013,14,"R241/T14","CCA4783"
"Eucalyptus cajuputea","DN 5929","Gawler Ranges, SA",241,2013,15,"R241/T15","CCA4784"
"Eucalyptus neglecta","DN 3797","Buckland Valley, Vic",241,2002,16,"R241/T16","CCA4785"
"Eucalyptus neglecta","DN 3797","Buckland Valley, Vic",241,2002,17,"R241/T17","CCA4786"
"Eucalyptus camphora subsp. relicta","DN 6219","Warra, NSW",241,2013,18,"R241/T18","CCA4787"
"Eucalyptus blaxlandii","DN 6284","Kanangra Walls, NSW",241,2013,21,"R241/T21","CCA4788"
"Eucalyptus blaxlandii","DN 6284","Kanangra Walls, NSW",241,2013,22,"R241/T22","CCA4789"
"Eucalyptus blaxlandii","DN 6284","Kanangra Walls, NSW",241,2013,23,"R241/T23","CCA4790"
"Eucalyptus yalatensis","DN 6000","Israelite Bay, WA",242,2013,1,"R242/T01","CCA4791"
"Eucalyptus yalatensis","DN 6000","Israelite Bay, WA",242,2013,2,"R242/T02","CCA4792"
"Eucalyptus yalatensis","DN 6000","Israelite Bay, WA",242,2013,3,"R242/T03","CCA4793"
"Eucalyptus yalatensis","DN 6000","Israelite Bay, WA",242,2013,4,"R242/T04","CCA4794"
"Eucalyptus fasciculosa","DN 6085","Little Desert, Vic",242,2013,5,"R242/T05","CCA4795"
"Eucalyptus fasciculosa","DN 6085","Little Desert, Vic",242,2013,6,"R242/T06","CCA4796"
"Eucalyptus fasciculosa","DN 6085","Little Desert, Vic",242,2013,7,"R242/T07","CCA4797"
"Eucalyptus fasciculosa","DN 6085","Little Desert, Vic",242,2013,8,"R242/T08","CCA4798"
"Eucalyptus dealbata","DN 6171","Texas, Qld",242,2013,9,"R242/T09","CCA4799"
"Eucalyptus dealbata","DN 6171","Texas, Qld",242,2013,11,"R242/T11","CCA4800"
"Eucalyptus dealbata","DN 6171","Texas, Qld",242,2013,12,"R242/T12","CCA4801"
"Eucalyptus volcanica","DN 6157","Mt Kapultar, NSW",242,2013,14,"R242/T14","CCA4802"
"Eucalyptus volcanica","DN 6157","Mt Kapultar, NSW",242,2013,15,"R242/T15","CCA4803"
"Eucalyptus volcanica","DN 6157","Mt Kapultar, NSW",242,2013,16,"R242/T16","CCA4804"
"Eucalyptus robusta","DN 6205","Wooli, NSW",242,2013,17,"R242/T17","CCA4805"
"Eucalyptus robusta","DN 6205","Wooli, NSW",242,2013,18,"R242/T18","CCA4806"
"Eucalyptus robusta","DN 6205","Wooli, NSW",242,2013,19,"R242/T19","CCA4807"
"Eucalyptus robusta","DN 6205","Wooli, NSW",242,2013,20,"R242/T20","CCA4808"
"Eucalyptus acaciiformis","DN 6217","Ebor, NSW",242,2013,21,"R242/T21","CCA4809"
"Eucalyptus acaciiformis","DN 6217","Ebor, NSW",242,2013,22,"R242/T22","CCA4810"
"Eucalyptus acaciiformis","DN 6217","Ebor, NSW",242,2013,23,"R242/T23","CCA4811"
"Eucalyptus acaciiformis","DN 6217","Ebor, NSW",242,2013,24,"R242/T24","CCA4812"
"Eucalyptus angulosa","DN 5983","Toolinna Cove, WA",243,2013,1,"R243/T01","CCA4813"
"Eucalyptus angulosa","DN 5983","Toolinna Cove, WA",243,2013,2,"R243/T02","CCA4814"
"Eucalyptus angulosa","DN 5983","Toolinna Cove, WA",243,2013,3,"R243/T03","CCA4815"
"Eucalyptus flindersii","DN 6387","St Mary Peak, SA",243,2013,4,"R243/T04","CCA4816"
"Eucalyptus flindersii","DN 6387","St Mary Peak, SA",243,2013,5,"R243/T05","CCA4817"
"Eucalyptus flindersii","DN 6387","St Mary Peak, SA",243,2013,6,"R243/T06","CCA4818"
"Eucalyptus flindersii","DN 6387","St Mary Peak, SA",243,2013,7,"R243/T07","CCA4819"
"Eucalyptus crebra","DN 6453","Flora Range, Qld",243,2013,8,"R243/T08","CCA4820"
"Eucalyptus crebra","DN 6453","Flora Range, Qld",243,2013,9,"R243/T09","CCA4821"
"Eucalyptus crebra","DN 6453","Flora Range, Qld",243,2013,10,"R243/T10","CCA4822"
"Eucalyptus crebra","DN 6453","Flora Range, Qld",243,2013,11,"R243/T11","CCA4823"
"Eucalyptus camaldulensis subsp. minima","DN 6389","Wilpena Creek, SA",243,2013,12,"R243/T12","CCA4824"
"Eucalyptus camaldulensis subsp. minima","DN 6389","Wilpena Creek, SA",243,2013,13,"R243/T13","CCA4825"
"Eucalyptus camaldulensis subsp. minima","DN 6389","Wilpena Creek, SA",243,2013,14,"R243/T14","CCA4826"
"Eucalyptus camaldulensis subsp. minima","DN 6389","Wilpena Creek, SA",243,2013,15,"R243/T15","CCA4827"
"Eucalyptus macarthurii","DN 6282","Boyd Plateau, NSW",243,2013,16,"R243/T16","CCA4828"
"Eucalyptus macarthurii","DN 6282","Boyd Plateau, NSW",243,2013,17,"R243/T17","CCA4829"
"Eucalyptus macarthurii","DN 6282","Boyd Plateau, NSW",243,2013,18,"R243/T18","CCA4830"
"Eucalyptus macarthurii","DN 6282","Boyd Plateau, NSW",243,2013,19,"R243/T19","CCA4831"
"Eucalyptus chloroclada","DN 6148","Nymagee, NSW",243,2013,20,"R243/T20","CCA4832"
"Eucalyptus chloroclada","DN 6148","Nymagee, NSW",243,2013,21,"R243/T21","CCA4833"
"Eucalyptus chloroclada","DN 6148","Nymagee, NSW",243,2013,22,"R243/T22","CCA4834"
